scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh,verified_lpsp_battery_alone,reference_lpsp_battery_alone,lean_on_diesel_difference
1489,4266.123,18,4500.0,19,4750.0,-250.0,True,False,0.007304285886765238,0.0,True,0.0,0.6789209722628247,0.6827193390664459,-0.0037983668036212226,0.3245519612845844,0.32441886993427826,0.00013309135030614705,1217624.5091231586,1217125.1891084416,499.32001471705735,960469.7576969799,944744.9392494238,15724.818447556114,0.32107902773717534,0.3172806609335541,0.0037983668036212226
1501,3102.6184,13,3250.0,13,3250.0,0.0,False,False,0.004269220619465552,0.0,True,0.0,0.7181591103462431,0.7181591103462431,0.0,0.31483298995428216,0.31483298995428216,0.0,775354.2760263524,775354.2760263524,0.0,821527.3106891698,821527.3106891698,0.0,0.28184088965375687,0.28184088965375687,0.0
1514,2144.4128,9,2250.0,8,2000.0,250.0,False,True,0.0012568073171783656,0.0,True,0.0,0.4663449248997107,0.4597428918010873,0.006602033098623394,0.34154223145633195,0.3413112380047946,0.0002309934515373202,1378928.4746668264,1377995.8712624738,932.6034043526743,140644.6729533277,168500.18733897616,-27855.51438564845,0.5336550751002893,0.5402571081989127,-0.006602033098623394
1519,3185.2495,13,3250.0,13,3250.0,0.0,False,False,0.007834098734424422,0.0,True,0.0,0.9721965682488893,0.9721965682488893,0.0,0.3055681712033015,0.3055681712033015,0.0,531491.0827362422,531491.0827362422,0.0,3538714.8890846083,3538714.8890846083,0.0,0.027803431751110684,0.027803431751110684,0.0
1532,4923.2104,20,5000.0,20,5000.0,0.0,False,False,0.008522465023221626,0.0,True,0.0,0.6804315627975399,0.6804315627975399,0.0,0.31447944875579353,0.31447944875579353,0.0,1349706.7391059499,1349706.7391059499,0.0,1114163.7669812974,1114163.7669812974,0.0,0.31956843720246003,0.31956843720246003,0.0
1533,6441.465,26,6500.0,27,6750.0,-250.0,True,False,0.003823521998084445,0.0,True,0.0,0.8760132521868641,0.8807271463111346,-0.004713894124270479,0.24625350130552898,0.24585420569122313,0.00039929561430585014,954844.2539666437,953295.9912173519,1548.26274929184,1203295.416988918,1182498.0073852993,20797.409603618784,0.12398674781313594,0.1192728536888654,0.0047138941242705484
1534,5676.301,23,5750.0,23,5750.0,0.0,False,False,0.0066158403755528505,0.0,True,0.0,0.738336900512035,0.738336900512035,0.0,0.2888161048626056,0.2888161048626056,0.0,1020373.643085182,1020373.643085182,0.0,405751.8232724015,405751.8232724015,0.0,0.26166309948796496,0.26166309948796496,0.0
1536,2783.1504,12,3000.0,11,2750.0,250.0,False,True,0.005703031099659195,0.0,True,0.0,0.9714208419693566,0.9624840403356442,0.008936801633712466,0.28067888845514766,0.2802018939840781,0.0004769944710695806,488860.32158819155,488029.53708634933,830.7845018422231,2643996.9147040397,2661057.3472344745,-17060.432530434802,0.02857915803064342,0.03751595966435584,-0.008936801633712424
1541,3579.9883,15,3750.0,14,3500.0,250.0,False,True,0.0034889000298056194,0.0,True,0.0,0.9672370903162938,0.9591923376222461,0.008044752694047697,0.285283526123223,0.28463643108985653,0.0006470950333664627,526017.5301910829,524824.3896831963,1193.1405078865355,2622471.0690938365,2638889.328706298,-16418.259612461552,0.03276290968370621,0.04080766237775387,-0.008044752694047662
1543,10349.43,42,10500.0,42,10500.0,0.0,False,False,0.009643793817510349,0.0,True,0.0,0.8608950673959971,0.8608950673959971,0.0,0.2524100019952528,0.2524100019952528,0.0,1420362.928558432,1420362.928558432,0.0,1335560.4507726377,1335560.4507726377,0.0,0.13910493260400295,0.13910493260400295,0.0
1553,9898.451,40,10000.0,40,10000.0,0.0,False,False,0.004538059258564431,0.0,True,0.0,0.746782061737463,0.746782061737463,0.0,0.27882587765985556,0.27882587765985556,0.0,1616505.2926624627,1616505.2926624627,0.0,394271.2921054186,394271.2921054186,0.0,0.253217938262537,0.253217938262537,0.0
1558,3318.1482,14,3500.0,15,3750.0,-250.0,True,False,0.009666760674696406,0.0,True,0.0,0.7012768681890679,0.7066685672604205,-0.005391699071352618,0.3064063722049491,0.30637446763543946,3.190456950963316e-05,837055.9557242433,836968.797256452,87.15846779127605,653044.6042636371,636678.7074185461,16365.896845091018,0.29872313181093213,0.2933314327395795,0.005391699071352618
1564,4352.7046,18,4500.0,17,4250.0,250.0,False,True,0.00573490122357001,0.0,True,0.0,0.7458804503005094,0.741209058889749,0.00467139141076045,0.3014210599101576,0.30134004286323973,8.101704691787504e-05,998415.6313554907,998147.2735769295,268.3577785611851,1135833.7300654938,1153321.4316686627,-17487.701603168854,0.2541195496994905,0.258790941110251,-0.004671391410760506
1578,3423.3596,14,3500.0,14,3500.0,0.0,False,False,0.0031745841310736322,0.0,True,0.0,0.962834117656411,0.962834117656411,0.0,0.3161256831824134,0.3161256831824134,0.0,574944.4226810103,574944.4226810103,0.0,2955754.9169540694,2955754.9169540694,0.0,0.03716588234358893,0.03716588234358893,0.0
1589,5196.94,21,5250.0,21,5250.0,0.0,False,False,0.003882331833179653,0.0,True,0.0,0.9116524789721048,0.9116524789721048,0.0,0.24907092228028402,0.24907092228028402,0.0,802240.4147860543,802240.4147860543,0.0,1816198.2488740021,1816198.2488740021,0.0,0.08834752102789527,0.08834752102789527,0.0
1593,3181.1091,13,3250.0,13,3250.0,0.0,False,False,0.004081455606578577,0.0,True,0.0,0.9695961084727307,0.9695961084727307,0.0,0.29274834890831647,0.29274834890831647,0.0,569581.6800634087,569581.6800634087,0.0,3555650.3157204147,3555650.3157204147,0.0,0.030403891527269328,0.030403891527269328,0.0
1600,9578.942,39,9750.0,39,9750.0,0.0,False,False,0.005787743339828011,0.0,True,0.0,0.8183914294740788,0.8183914294740788,0.0,0.2690769340669629,0.2690769340669629,0.0,1495350.1000482375,1495350.1000482375,0.0,1295633.227263796,1295633.227263796,0.0,0.1816085705259212,0.1816085705259212,0.0
1616,7383.333,30,7500.0,30,7500.0,0.0,False,False,0.008506041907834438,0.0,True,0.0,0.905802213900666,0.905802213900666,0.0,0.24898884059683934,0.24898884059683934,0.0,912082.6237104659,912082.6237104659,0.0,1588434.674403976,1588434.674403976,0.0,0.09419778609933409,0.09419778609933409,0.0
1617,3969.8772,16,4000.0,14,3500.0,500.0,False,True,0.009007630403762401,0.0,True,0.0,0.6273312603584472,0.6185384931536464,0.008792767204800822,0.31558041494870387,0.3153482242718562,0.0002321906768476545,1435760.596324849,1434704.2246082898,1056.371716559166,790585.8071704344,836074.459459547,-45488.652289112564,0.3726687396415528,0.38146150684635355,-0.008792767204800767
1629,3468.0144,14,3500.0,14,3500.0,0.0,False,False,0.00846025920365956,0.0,True,0.0,0.5798704482733457,0.5798704482733457,0.0,0.32540842583248325,0.32540842583248325,0.0,1660727.478400012,1660727.478400012,0.0,750114.5603808378,750114.5603808378,0.0,0.4201295517266543,0.4201295517266543,0.0
1634,3485.0088,14,3500.0,14,3500.0,0.0,False,False,0.002252450227917202,0.0,True,0.0,0.9696015866640544,0.9696015866640544,0.0,0.34042162649160584,0.34042162649160584,0.0,671007.6630689343,671007.6630689343,0.0,4196778.794762008,4196778.794762008,0.0,0.030398413335945607,0.030398413335945607,0.0
1647,5305.2734,22,5500.0,21,5250.0,250.0,False,True,0.002034618176886771,0.0,True,0.0,0.7808026834459174,0.7765936354895894,0.004209047956328038,0.2831495358246974,0.2828485478752249,0.0003009879494724754,1006642.2508786274,1005572.1901912178,1070.0606874095974,885261.5103680611,901687.2171630764,-16425.706795015256,0.21919731655408264,0.2234063645104106,-0.004209047956327955
1654,9285.841,38,9500.0,37,9250.0,250.0,False,True,0.0026657936328220444,0.0,True,0.0,0.7284148662765035,0.7255691777658473,0.0028456885106562524,0.2875844730281258,0.28753410362164966,5.036940647612509e-05,1599466.7902735965,1599186.6493047324,280.14096886408515,306490.1187991637,323487.58945544605,-16997.470656282327,0.2715851337234965,0.27443082223415266,-0.0028456885106561414
1662,1333.1417,6,1500.0,6,1500.0,0.0,False,False,0.0029741807480043736,0.0,True,0.0,0.448654547133577,0.448654547133577,0.0,0.35413468800671755,0.35413468800671755,0.0,1510779.9990370455,1510779.9990370455,0.0,258154.204106326,258154.204106326,0.0,0.551345452866423,0.551345452866423,0.0
1665,3933.7273,16,4000.0,16,4000.0,0.0,False,False,0.0022829475009740197,0.0,True,0.0,0.6367491122772628,0.6367491122772628,0.0,0.3104023353404319,0.3104023353404319,0.0,1224951.107901523,1224951.107901523,0.0,355730.89629638544,355730.89629638544,0.0,0.36325088772273717,0.36325088772273717,0.0
1666,8037.503,33,8250.0,33,8250.0,0.0,False,False,0.0033589128514182054,0.0,True,0.0,0.8927927373918981,0.8927927373918981,0.0,0.2639448967796288,0.2639448967796288,0.0,1122754.4845951376,1122754.4845951376,0.0,2077359.8408559398,2077359.8408559398,0.0,0.10720726260810187,0.10720726260810187,0.0
1675,6337.8555,26,6500.0,25,6250.0,250.0,False,True,0.004303427340565991,0.0,True,0.0,0.8466803323329235,0.8427992046456401,0.0038811276872834366,0.2750194814934578,0.2748047445919976,0.00021473690146017743,1022994.4300570244,1022195.6697185618,798.76033846254,1484958.4773970973,1501050.511962694,-16092.034565596841,0.1533196676670765,0.15720079535435996,-0.0038811276872834644
1684,4115.0967,17,4250.0,15,3750.0,500.0,False,True,0.005661460478348812,0.0,True,0.0,0.4912420941026483,0.4822155597415535,0.009026534361094796,0.3476004453141849,0.34719411877391093,0.0004063265402739491,1909069.2404945104,1906837.6394994874,2231.6009950230364,209373.5048853793,261811.07983422006,-52437.574948840745,0.5087579058973517,0.5177844402584465,-0.009026534361094796
1694,3205.642,13,3250.0,12,3000.0,250.0,False,True,0.009727176859923636,0.0,True,0.0,0.6386547456910916,0.632906308639485,0.0057484370516065475,0.32113544112164705,0.3209456072240592,0.0001898338975878655,1144020.576701844,1143344.3078844333,676.2688174108043,938754.3410329159,960331.6657961961,-21577.324763280223,0.3613452543089084,0.3670936913605149,-0.005748437051606492
1697,4228.76,17,4250.0,16,4000.0,250.0,False,True,0.009420490501051648,0.0,True,0.0,0.7836280347538067,0.7788880291115886,0.004740005642218104,0.28925171013245,0.28886567142998626,0.0003860387024637313,930290.2049939805,929048.6288474258,1241.5761465546675,1339434.6845007236,1355210.5701225097,-15775.885621786118,0.21637196524619323,0.22111197088841142,-0.004740005642218187
1699,5137.115,21,5250.0,21,5250.0,0.0,False,False,0.0026516441606991847,0.0,True,0.0,0.9493237111877026,0.9493237111877026,0.0,0.25854982889076084,0.25854982889076084,0.0,762155.9925411638,762155.9925411638,0.0,2708756.942186957,2708756.942186957,0.0,0.05067628881229739,0.05067628881229739,0.0
1717,1630.4718,7,1750.0,6,1500.0,250.0,False,True,0.00311871447700518,0.0,True,0.0,0.4567350684043374,0.45189870026673007,0.00483636813760735,0.363442116523712,0.36336391750882197,7.819901489003467e-05,1643889.9245093851,1643536.221493582,353.7030158031266,662433.8751343209,686257.8277808113,-23823.95264649042,0.5432649315956626,0.5481012997332699,-0.00483636813760735
1721,2217.144,9,2250.0,8,2000.0,250.0,False,True,0.004570986352477546,0.0,True,0.0,0.5156070764253564,0.5103503203788877,0.005256756046468691,0.35400863452418896,0.35384194198668584,0.0001666925375031214,1573478.5573323441,1572737.6512982836,740.906034060521,835589.4215194322,860823.7587125793,-25234.337193147046,0.48439292357464353,0.4896496796211123,-0.005256756046468747
1723,4151.755,17,4250.0,16,4000.0,250.0,False,True,0.009528816992284805,0.0,True,0.0,0.9364629468455214,0.9285096815500444,0.007953265295477019,0.2599834689639995,0.25996735617975814,1.6112784241351097e-05,558239.7789682768,558205.1813950184,34.59757325844839,1636850.0553034064,1655498.1264267843,-18648.071123377886,0.06353705315447855,0.07149031844995551,-0.007953265295476963
1728,6006.3604,25,6250.0,24,6000.0,250.0,False,True,0.007896210467745579,0.0,True,0.0,0.9296158796284447,0.924725258686126,0.004890620942318735,0.24118225478081903,0.2407394839819831,0.0004427707988359231,738711.622367156,737355.469795143,1356.152572012972,1642465.026656751,1658977.043089526,-16512.01643277495,0.07038412037155527,0.07527474131387397,-0.0048906209423187075
1730,7115.981,29,7250.0,29,7250.0,0.0,False,False,0.006085643715012634,0.0,True,0.0,0.8914738132003903,0.8914738132003903,0.0,0.2410080631678331,0.2410080631678331,0.0,1023566.0049884282,1023566.0049884282,0.0,1605558.2879966774,1605558.2879966774,0.0,0.10852618679960968,0.10852618679960968,0.0
1732,5515.598,23,5750.0,22,5500.0,250.0,False,True,0.006110864952425188,0.0,True,0.0,0.9242418555749063,0.9186650896655655,0.005576765909340864,0.23379264331314067,0.23372752003750624,6.512327563443221e-05,703401.5741248098,703205.6406089204,195.9335158894537,1445695.0805319631,1463757.9394628427,-18062.858930879505,0.07575814442509363,0.08133491033443457,-0.005576765909340947
1739,3539.6323,15,3750.0,14,3500.0,250.0,False,True,0.00588473887637142,0.0,True,0.0,0.5641175598138384,0.5599451168352736,0.004172442978564783,0.3258876760257982,0.3257987946446817,8.888138111651234e-05,1819867.6556040444,1819371.3117328926,496.3438711517956,603690.7990269326,628489.4262796313,-24798.62725269876,0.4358824401861617,0.44005488316472635,-0.004172442978564672
1740,2391.256,10,2500.0,9,2250.0,250.0,False,True,0.006641594986492749,0.0,True,0.0,0.8273759880232712,0.8172963025636443,0.010079685459626897,0.2653324831698737,0.2652838430669673,4.864010290639431e-05,417222.24119165493,417145.7570292035,76.48416245140834,486557.5510174675,503437.055936162,-16879.504918694496,0.17262401197672883,0.18270369743635576,-0.010079685459626925
1741,5767.3994,24,6000.0,24,6000.0,0.0,False,False,0.004580614589837162,0.0,True,0.0,0.8907621250403376,0.8907621250403376,0.0,0.2319674097599794,0.2319674097599794,0.0,790091.6156507537,790091.6156507537,0.0,1008297.5463723345,1008297.5463723345,0.0,0.10923787495966239,0.10923787495966239,0.0
1744,8592.976,35,8750.0,35,8750.0,0.0,False,False,0.003889380964281597,0.0,True,0.0,0.8749573821995623,0.8749573821995623,0.0,0.2423499440817696,0.2423499440817696,0.0,1195864.1103015256,1195864.1103015256,0.0,1352460.1781001138,1352460.1781001138,0.0,0.1250426178004377,0.1250426178004377,0.0
1746,2223.01,9,2250.0,9,2250.0,0.0,False,False,0.0069621514108195726,0.0,True,0.0,0.4264170200614079,0.4264170200614079,0.0,0.34721144418649635,0.34721144418649635,0.0,1962703.4858960917,1962703.4858960917,0.0,157525.10753058313,157525.10753058313,0.0,0.5735829799385921,0.5735829799385921,0.0
1747,6629.7793,27,6750.0,26,6500.0,250.0,False,True,0.003531553457748804,0.0,True,0.0,0.888931599513593,0.883454355134628,0.005477244378965018,0.23454283385514374,0.23435905012864236,0.00018378372650137975,787146.8524383213,786530.0577170027,616.7947213186417,1061524.317141338,1081191.9541898647,-19667.637048526667,0.11106840048640695,0.116545644865372,-0.005477244378965046
1751,5555.3506,23,5750.0,23,5750.0,0.0,False,False,0.0026282065138047983,0.0,True,0.0,0.7109254382545517,0.7109254382545517,0.0,0.2942263524267964,0.2942263524267964,0.0,1319351.52039193,1319351.52039193,0.0,547755.344429653,547755.344429653,0.0,0.2890745617454483,0.2890745617454483,0.0
1767,5136.784,21,5250.0,21,5250.0,0.0,False,False,0.003821369563580368,0.0,True,0.0,0.9090790203343954,0.9090790203343954,0.0,0.2376875213986286,0.2376875213986286,0.0,680709.9008821558,680709.9008821558,0.0,1211232.4223251804,1211232.4223251804,0.0,0.09092097966560465,0.09092097966560465,0.0
1770,6654.6006,27,6750.0,27,6750.0,0.0,False,False,0.0026111314053689494,0.0,True,0.0,0.6565471642622795,0.6565471642622795,0.0,0.30699212600972914,0.30699212600972914,0.0,1748134.2657662786,1748134.2657662786,0.0,368193.26233509614,368193.26233509614,0.0,0.3434528357377204,0.3434528357377204,0.0
1773,8948.996,36,9000.0,37,9250.0,-250.0,True,False,0.007582529253835624,0.0,True,0.0,0.8506983664532684,0.8541467920261733,-0.003448425572904923,0.2400281311507259,0.2400049227641928,2.320838653310786e-05,1239182.9651534029,1239063.1482090196,119.8169443833176,853320.5403738051,834788.2888906578,18532.251483147265,0.1493016335467317,0.1458532079738267,0.003448425572905006
1786,3265.755,14,3500.0,13,3250.0,250.0,False,True,0.008045626243531445,0.0,True,0.0,0.9660123668984384,0.9583896025259171,0.007622764372521296,0.26310610793991374,0.26213922454100436,0.0009668833989093795,455100.3758710222,453427.93655856204,1672.4393124601338,2116003.1047895546,2130582.1486975444,-14579.043907989748,0.03398763310156156,0.041610397474082926,-0.007622764372521365
1788,3385.9055,14,3500.0,14,3500.0,0.0,False,False,0.0012526288171575972,0.0,True,0.0,0.9318201976624039,0.9318201976624039,0.0,0.2922468846780131,0.2922468846780131,0.0,577453.9086635453,577453.9086635453,0.0,2064208.49124008,2064208.49124008,0.0,0.06817980233759617,0.06817980233759617,0.0
1807,6367.3115,26,6500.0,26,6500.0,0.0,False,False,0.0016102517480304224,0.0,True,0.0,0.9216381667791165,0.9216381667791165,0.0,0.26338922462788916,0.26338922462788916,0.0,856489.7998533006,856489.7998533006,0.0,2216431.835449646,2216431.835449646,0.0,0.0783618332208835,0.0783618332208835,0.0
1808,3925.6375,16,4000.0,16,4000.0,0.0,False,False,0.005188879593401197,0.0,True,0.0,0.7811056073638087,0.7811056073638087,0.0,0.2990258521836124,0.2990258521836124,0.0,869464.1371208617,869464.1371208617,0.0,1372548.112715933,1372548.112715933,0.0,0.21889439263619123,0.21889439263619123,0.0
1813,2728.8,11,2750.0,11,2750.0,0.0,False,False,0.0010370060785992452,0.0,True,0.0,0.956847088983399,0.956847088983399,0.0,0.29664788525885366,0.29664788525885366,0.0,492173.1960859485,492173.1960859485,0.0,2353018.0646907035,2353018.0646907035,0.0,0.04315291101660105,0.04315291101660105,0.0
1815,4358.9775,18,4500.0,18,4500.0,0.0,False,False,0.00782465826342238,0.0,True,0.0,0.8341122763960568,0.8341122763960568,0.0,0.25148870192404227,0.25148870192404227,0.0,589730.4791416164,589730.4791416164,0.0,313915.5188484333,313915.5188484333,0.0,0.16588772360394322,0.16588772360394322,0.0
1822,7364.4854,30,7500.0,30,7500.0,0.0,False,False,0.007228645795536615,0.0,True,0.0,0.8634279064736844,0.8634279064736844,0.0,0.24583455311133368,0.24583455311133368,0.0,966195.0938276973,966195.0938276973,0.0,878182.8795288396,878182.8795288396,0.0,0.1365720935263156,0.1365720935263156,0.0
1831,5961.334,24,6000.0,24,6000.0,0.0,False,False,0.0038420889829096083,0.0,True,0.0,0.9182337843445014,0.9182337843445014,0.0,0.2285135306523848,0.2285135306523848,0.0,754131.5578010834,754131.5578010834,0.0,1460770.5716372253,1460770.5716372253,0.0,0.08176621565549859,0.08176621565549859,0.0
1833,2956.4587,12,3000.0,12,3000.0,0.0,False,False,0.004603469550468198,0.0,True,0.0,0.9597007841765545,0.9597007841765545,0.0,0.27011060864189845,0.27011060864189845,0.0,413685.39239278884,413685.39239278884,0.0,1926801.244153657,1926801.244153657,0.0,0.040299215823445554,0.040299215823445554,0.0
